order_id,email_count,call_count,first_response_time_hours,followup_count
ORD003491,2,0,4.78,1
ORD003492,4,1,2.97,4
ORD003493,0,0,3.61,0
ORD003494,1,0,1.44,0
ORD003495,2,0,4.11,1
ORD003496,0,0,2.66,0
ORD003497,0,2,5.25,1
ORD003498,1,0,9.47,0
ORD003499,3,0,0.82,2
ORD003500,0,1,2.65,0
ORD003501,2,1,1.99,2
ORD003502,0,0,4.42,0
ORD003503,0,1,4.25,0
ORD003504,2,1,2.87,2
ORD003505,2,0,4.0,1
ORD003506,1,0,1.46,0
ORD003507,1,0,2.18,0
ORD003508,1,1,0.79,1
ORD003509,0,0,3.83,0
ORD003510,2,0,4.88,1
ORD003511,1,1,3.17,1
ORD003512,1,0,2.61,0
ORD003513,0,1,3.05,0
ORD003514,1,0,1.06,0
ORD003515,1,2,1.84,2
ORD003516,2,0,3.18,1
ORD003517,0,0,4.5,0
ORD003518,0,0,1.23,0
ORD003519,1,0,4.83,0
ORD003520,0,0,1.84,0
ORD003521,0,0,1.36,0
ORD003522,0,0,4.46,0
ORD003523,1,1,0.93,1
ORD003524,2,0,4.29,1
ORD003525,0,1,1.94,0
ORD003526,0,0,5.1,0
ORD003527,0,0,5.95,0
ORD003528,0,1,5.53,0
ORD003529,2,0,6.12,1
ORD003530,1,1,1.52,1
ORD003531,1,2,1.8,2
ORD003532,1,0,5.18,0
ORD003533,2,0,3.71,1
ORD003534,1,0,5.36,0
ORD003535,2,1,4.02,2
ORD003536,0,1,1.71,0
ORD003537,1,1,4.8,1
ORD003538,0,0,1.72,0
ORD003539,1,1,4.13,1
ORD003540,1,2,3.14,2
ORD003541,1,1,2.0,1
ORD003542,3,0,0.69,2
ORD003543,1,0,2.76,0
ORD003544,0,1,3.67,0
ORD003545,1,0,3.14,0
ORD003546,0,0,1.5,0
ORD003547,0,1,3.0,0
ORD003548,1,2,2.37,2
ORD003549,1,1,4.8,1
ORD003550,2,0,1.98,1
ORD003551,1,0,3.33,0
ORD003552,2,1,6.82,2
ORD003553,3,0,4.78,2
ORD003554,0,2,2.1,1
ORD003555,0,1,1.9,0
ORD003556,0,1,3.25,0
ORD003557,0,0,3.81,0
ORD003558,3,0,2.51,2
ORD003559,2,0,3.49,1
ORD003560,1,0,7.08,0
ORD003561,0,0,6.39,0
ORD003562,0,0,3.93,0
ORD003563,1,0,0.99,0
ORD003564,2,1,2.0,2
ORD003565,1,0,7.5,0
ORD003566,1,0,3.15,0
ORD003567,1,1,2.49,1
ORD003568,0,0,3.93,0
ORD003569,0,0,3.53,0
ORD003570,0,1,1.17,0
ORD003571,0,0,3.91,0
ORD003572,0,0,2.59,0
ORD003573,0,0,4.48,0
ORD003574,1,2,2.32,2
ORD003575,3,2,2.92,4
ORD003576,1,0,2.48,0
ORD003577,4,1,1.65,4
ORD003578,0,0,4.07,0
ORD003579,1,0,3.41,0
ORD003580,1,0,8.49,0
ORD003581,1,1,1.67,1
ORD003582,0,0,2.04,0
ORD003583,0,0,1.65,0
ORD003584,0,3,6.03,2
ORD003585,1,1,2.31,1
ORD003586,0,1,3.45,0
ORD003587,2,0,1.27,1
ORD003588,1,0,8.5,0
ORD003589,3,0,2.95,2
ORD003590,0,0,2.99,0
ORD003591,1,1,3.06,1
ORD003592,0,0,9.65,0
ORD003593,2,0,1.89,1
ORD003594,1,0,2.92,0
ORD003595,0,2,3.72,1
ORD003596,2,0,2.5,1
ORD003597,1,0,6.08,0
ORD003598,0,0,1.77,0
ORD003599,0,2,1.65,1
ORD003600,1,0,4.43,0
ORD003601,3,1,1.71,3
ORD003602,2,0,1.51,1
ORD003603,0,0,4.32,0
ORD003604,0,1,4.0,0
ORD003605,0,0,3.77,0
ORD003606,0,0,4.78,0
ORD003607,0,0,1.1,0
ORD003608,1,0,2.2,0
ORD003609,0,2,8.42,1
ORD003610,2,1,2.99,2
ORD003611,1,1,2.8,1
ORD003612,2,1,1.83,2
ORD003613,1,3,5.96,3
ORD003614,0,1,1.96,0
ORD003615,0,1,9.53,0
ORD003616,2,1,3.01,2
ORD003617,1,0,4.69,0
ORD003618,0,2,1.47,1
ORD003619,1,0,6.73,0
ORD003620,0,1,4.25,0
ORD003621,1,0,2.77,0
ORD003622,0,0,2.76,0
ORD003623,3,1,1.01,3
ORD003624,4,0,1.92,3
ORD003625,1,0,4.99,0
ORD003626,1,0,5.47,0
ORD003627,0,0,2.21,0
ORD003628,0,1,4.99,0
ORD003629,0,0,3.45,0
ORD003630,0,0,4.16,0
ORD003631,1,1,2.65,1
ORD003632,0,2,1.53,1
ORD003633,0,2,6.29,1
ORD003634,5,1,2.17,5
ORD003635,0,3,3.37,2
ORD003636,1,0,3.71,0
ORD003637,1,0,2.6,0
ORD003638,0,2,1.86,1
ORD003639,1,1,4.72,1
ORD003640,2,2,5.52,3
ORD003641,2,1,9.68,2
ORD003642,1,1,4.04,1
ORD003643,2,0,2.95,1
ORD003644,0,0,2.84,0
ORD003645,0,1,1.13,0
ORD003646,0,0,6.14,0
ORD003647,2,0,3.56,1
ORD003648,1,1,2.34,1
ORD003649,1,1,1.34,1
ORD003650,1,0,2.07,0
ORD003651,1,1,8.6,1
ORD003652,2,2,1.64,3
ORD003653,0,1,2.9,0
ORD003654,0,0,3.62,0
ORD003655,3,1,3.62,3
ORD003656,1,1,2.49,1
ORD003657,0,0,5.69,0
ORD003658,1,1,4.86,1
ORD003659,1,1,5.2,1
ORD003660,3,0,2.43,2
ORD003661,0,1,3.86,0
ORD003662,3,2,12.09,4
ORD003663,0,0,4.83,0
ORD003664,0,0,2.48,0
ORD003665,2,0,1.86,1
ORD003666,0,0,3.16,0
ORD003667,0,0,3.26,0
ORD003668,1,0,2.16,0
ORD003669,2,0,2.46,1
ORD003670,0,0,1.42,0
ORD003671,3,0,5.05,2
ORD003672,0,2,2.62,1
ORD003673,3,1,4.61,3
ORD003674,1,0,1.89,0
ORD003675,0,1,5.37,0
ORD003676,3,0,3.09,2
ORD003677,3,1,1.54,3
ORD003678,1,2,1.59,2
ORD003679,0,2,3.79,1
ORD003680,0,1,5.87,0
ORD003681,0,0,1.95,0
ORD003682,3,0,0.78,2
ORD003683,0,1,5.24,0
ORD003684,0,2,4.58,1
ORD003685,1,0,2.14,0
ORD003686,0,1,4.2,0
ORD003687,1,1,2.16,1
ORD003688,0,2,1.42,1
ORD003689,3,2,1.91,4
ORD003690,0,0,4.95,0
ORD003691,1,0,1.77,0
ORD003692,1,0,2.47,0
ORD003693,4,0,5.71,3
ORD003694,0,0,1.65,0
ORD003695,2,1,2.67,2
ORD003696,1,1,3.1,1
ORD003697,0,0,0.98,0
ORD003698,3,0,1.3,2
ORD003699,0,0,4.73,0
ORD003700,0,0,3.15,0
ORD003701,1,1,2.27,1
ORD003702,3,1,1.68,3
ORD003703,1,0,2.68,0
ORD003704,2,0,3.88,1
ORD003705,1,1,2.57,1
ORD003706,0,2,4.6,1
ORD003707,0,2,3.04,1
ORD003708,1,1,2.4,1
ORD003709,1,2,2.32,2
ORD003710,0,1,1.27,0
ORD003711,0,0,4.7,0
ORD003712,1,1,3.66,1
ORD003713,1,1,6.49,1
ORD003714,3,2,4.13,4
ORD003715,4,2,2.3,5
ORD003716,2,1,3.24,2
ORD003717,0,0,1.3,0
ORD003718,0,0,4.08,0
ORD003719,1,0,2.75,0
ORD003720,1,0,2.58,0
ORD003721,0,0,0.8,0
ORD003722,1,1,3.02,1
ORD003723,0,1,1.82,0
ORD003724,0,0,9.3,0
ORD003725,1,1,2.3,1
ORD003726,0,0,3.07,0
ORD003727,0,2,7.91,1
ORD003728,1,1,2.94,1
ORD003729,0,0,3.4,0
ORD003730,1,2,4.57,2
ORD003731,2,0,3.75,1
ORD003732,0,1,1.27,0
ORD003733,2,1,4.12,2
ORD003734,2,0,2.42,1
ORD003735,0,0,1.95,0
ORD003736,0,0,4.09,0
ORD003737,0,0,9.94,0
ORD003738,1,1,2.82,1
ORD003739,1,0,3.2,0
ORD003740,0,2,3.5,1
ORD003741,0,0,3.45,0
ORD003742,0,0,3.88,0
ORD003743,0,0,1.77,0
ORD003744,2,1,1.42,2
ORD003745,1,0,1.81,0
ORD003746,0,0,2.05,0
ORD003747,0,1,5.58,0
ORD003748,1,0,1.31,0
ORD003749,1,0,4.56,0
ORD003750,1,0,1.37,0
ORD003751,3,2,1.27,4
ORD003752,1,0,4.61,0
ORD003753,0,0,5.4,0
ORD003754,0,0,1.86,0
ORD003755,0,0,3.06,0
ORD003756,2,1,2.78,2
ORD003757,4,0,1.51,3
ORD003758,0,0,4.22,0
ORD003759,1,1,1.43,1
ORD003760,1,0,2.95,0
ORD003761,1,0,4.37,0
ORD003762,4,1,3.51,4
ORD003763,0,1,2.14,0
ORD003764,2,0,7.07,1
ORD003765,1,3,3.49,3
ORD003766,1,0,7.23,0
ORD003767,0,0,1.52,0
ORD003768,0,1,2.83,0
ORD003769,1,1,2.65,1
ORD003770,1,0,4.35,0
ORD003771,1,0,1.29,0
ORD003772,3,0,4.62,2
ORD003773,1,1,2.61,1
ORD003774,2,0,1.94,1
ORD003775,0,0,5.6,0
ORD003776,1,1,3.76,1
ORD003777,2,1,0.56,2
ORD003778,0,0,0.68,0
ORD003779,0,3,5.3,2
ORD003780,0,2,3.91,1
ORD003781,1,1,1.94,1
ORD003782,1,0,1.43,0
ORD003783,0,1,1.38,0
ORD003784,2,0,8.45,1
ORD003785,0,0,4.09,0
ORD003786,0,2,3.26,1
ORD003787,1,1,4.1,1
ORD003788,0,1,2.46,0
ORD003789,0,0,2.45,0
ORD003790,1,2,5.88,2
ORD003791,0,0,4.72,0
ORD003792,0,1,1.3,0
ORD003793,0,2,8.11,1
ORD003794,1,0,3.43,0
ORD003795,2,2,5.17,3
ORD003796,1,2,4.83,2
ORD003797,2,1,10.65,2
ORD003798,0,0,5.23,0
ORD003799,1,0,2.6,0
ORD003800,0,0,2.63,0
ORD003801,1,0,3.31,0
ORD003802,2,0,4.4,1
ORD003803,0,0,2.15,0
ORD003804,2,1,1.42,2
ORD003805,0,0,2.05,0
ORD003806,1,0,1.65,0
ORD003807,0,0,2.09,0
ORD003808,0,2,1.64,1
ORD003809,0,0,4.96,0
ORD003810,2,0,1.98,1
ORD003811,0,1,2.76,0
ORD003812,0,0,3.89,0
ORD003813,0,0,1.83,0
ORD003814,3,1,5.35,3
ORD003815,0,1,6.78,0
ORD003816,0,0,15.65,0
ORD003817,3,0,7.46,2
ORD003818,0,0,3.68,0
ORD003819,1,1,6.92,1
ORD003820,1,0,3.26,0
ORD003821,0,0,7.02,0
ORD003822,1,0,1.75,0
ORD003823,2,0,4.17,1
ORD003824,2,2,0.76,3
ORD003825,0,0,4.82,0
ORD003826,0,0,4.17,0
ORD003827,1,0,2.4,0
ORD003828,2,0,1.82,1
ORD003829,0,2,5.51,1
ORD003830,1,0,1.03,0
ORD003831,1,0,5.11,0
ORD003832,1,0,6.38,0
ORD003833,1,0,6.63,0
ORD003834,1,0,2.76,0
ORD003835,0,0,3.04,0
ORD003836,3,3,3.16,5
ORD003837,2,0,2.35,1
ORD003838,0,1,8.03,0
ORD003839,0,0,12.07,0
ORD003840,1,0,12.13,0
ORD003841,1,0,2.63,0
ORD003842,1,0,3.16,0
ORD003843,0,0,3.59,0
ORD003844,2,0,5.45,1
ORD003845,3,0,1.61,2
ORD003846,1,0,1.27,0
ORD003847,1,2,8.18,2
ORD003848,1,0,4.9,0
ORD003849,3,3,1.63,5
ORD003850,0,1,1.22,0
ORD003851,2,2,4.72,3
ORD003852,2,2,2.38,3
ORD003853,1,3,3.03,3
ORD003854,0,0,8.17,0
ORD003855,0,1,2.25,0
ORD003856,0,2,6.13,1
ORD003857,2,0,1.9,1
ORD003858,0,0,6.21,0
ORD003859,0,0,2.63,0
ORD003860,0,1,3.42,0
ORD003861,1,1,7.12,1
ORD003862,1,1,5.56,1
ORD003863,0,0,3.0,0
ORD003864,3,1,10.71,3
ORD003865,0,0,5.94,0
ORD003866,1,0,6.22,0
ORD003867,1,0,4.39,0
ORD003868,2,1,3.12,2
ORD003869,0,0,4.28,0
ORD003870,0,0,3.69,0
ORD003871,2,1,2.08,2
ORD003872,1,1,16.45,1
ORD003873,3,1,2.24,3
ORD003874,0,2,1.9,1
ORD003875,0,1,4.17,0
ORD003876,2,0,2.15,1
ORD003877,0,0,4.49,0
ORD003878,1,1,2.22,1
ORD003879,0,2,9.08,1
ORD003880,0,0,4.48,0
ORD003881,2,1,5.1,2
ORD003882,1,0,1.44,0
ORD003883,1,0,1.85,0
ORD003884,3,1,6.43,3
ORD003885,0,0,4.22,0
ORD003886,0,0,4.65,0
ORD003887,2,0,3.12,1
ORD003888,0,0,2.66,0
ORD003889,1,0,3.07,0
ORD003890,2,1,4.99,2
ORD003891,0,1,3.93,0
ORD003892,2,0,2.13,1
ORD003893,3,1,9.16,3
ORD003894,0,2,2.92,1
ORD003895,2,1,3.65,2
ORD003896,1,2,8.0,2
ORD003897,1,0,10.54,0
ORD003898,0,0,4.85,0
ORD003899,2,0,0.87,1
ORD003900,0,0,4.84,0
ORD003901,2,0,1.94,1
ORD003902,0,0,1.21,0
ORD003903,3,0,6.39,2
ORD003904,0,0,4.8,0
ORD003905,2,0,8.54,1
ORD003906,0,1,3.7,0
ORD003907,0,1,5.11,0
ORD003908,1,1,2.27,1
ORD003909,1,0,1.31,0
ORD003910,1,0,1.33,0
ORD003911,1,1,2.94,1
ORD003912,2,1,4.41,2
ORD003913,1,0,1.94,0
ORD003914,2,0,2.43,1
ORD003915,0,1,6.33,0
ORD003916,2,1,2.41,2
ORD003917,2,1,2.13,2
ORD003918,0,1,3.21,0
ORD003919,0,1,2.58,0
ORD003920,1,0,12.11,0
ORD003921,0,0,5.69,0
ORD003922,1,0,2.69,0
ORD003923,2,2,2.76,3
ORD003924,0,0,0.91,0
ORD003925,0,1,0.83,0
ORD003926,0,0,11.65,0
ORD003927,3,1,4.33,3
ORD003928,0,0,2.95,0
ORD003929,1,1,2.55,1
ORD003930,1,0,6.74,0
ORD003931,1,1,2.49,1
ORD003932,1,0,4.06,0
ORD003933,1,1,5.32,1
ORD003934,0,0,6.64,0
ORD003935,0,1,2.4,0
ORD003936,0,0,1.83,0
ORD003937,2,0,7.34,1
ORD003938,1,0,6.05,0
ORD003939,0,1,4.83,0
ORD003940,1,0,2.5,0
ORD003941,1,0,6.55,0
ORD003942,3,1,2.37,3
ORD003943,0,0,2.68,0
ORD003944,0,0,5.21,0
ORD003945,0,0,6.82,0
ORD003946,1,0,3.97,0
ORD003947,1,2,1.46,2
ORD003948,0,0,2.17,0
ORD003949,1,0,1.47,0
ORD003950,0,0,1.45,0
ORD003951,1,1,8.99,1
ORD003952,1,1,1.35,1
ORD003953,0,0,3.35,0
ORD003954,2,0,4.3,1
ORD003955,1,2,4.08,2
ORD003956,0,0,2.52,0
ORD003957,0,1,7.31,0
ORD003958,1,0,2.62,0
ORD003959,2,0,1.87,1
ORD003960,2,1,3.88,2
ORD003961,4,0,1.43,3
ORD003962,0,0,5.34,0
ORD003963,0,0,1.87,0
ORD003964,0,0,4.75,0
ORD003965,1,2,3.09,2
ORD003966,2,0,4.78,1
ORD003967,1,0,3.08,0
ORD003968,0,0,3.22,0
ORD003969,3,0,3.41,2
ORD003970,0,0,2.25,0
ORD003971,3,0,1.96,2
ORD003972,1,1,1.99,1
ORD003973,0,0,4.15,0
ORD003974,2,0,2.49,1
ORD003975,1,1,1.71,1
ORD003976,0,0,5.05,0
ORD003977,2,1,1.58,2
ORD003978,1,1,0.99,1
ORD003979,2,1,4.57,2
ORD003980,3,0,3.7,2
ORD003981,0,0,2.35,0
ORD003982,0,3,2.99,2
ORD003983,0,0,3.08,0
ORD003984,0,1,9.68,0
ORD003985,0,0,4.83,0
ORD003986,2,3,4.57,4
ORD003987,1,1,3.7,1
ORD003988,1,1,2.22,1
ORD003989,2,0,2.08,1
ORD003990,1,0,4.4,0
ORD003991,1,0,9.13,0
ORD003992,2,1,2.71,2
ORD003993,1,1,4.87,1
ORD003994,0,0,1.85,0
ORD003995,3,1,3.21,3
ORD003996,0,1,2.85,0
ORD003997,1,1,2.95,1
ORD003998,0,0,6.07,0
ORD003999,0,0,1.14,0
ORD004000,1,0,2.09,0
ORD004001,1,0,1.68,0
ORD004002,0,1,3.22,0
ORD004003,1,1,1.9,1
ORD004004,0,0,3.28,0
ORD004005,0,2,2.42,1
ORD004006,0,0,1.32,0
ORD004007,1,0,1.81,0
ORD004008,1,0,2.9,0
ORD004009,0,1,2.84,0
ORD004010,1,0,1.93,0
ORD004011,1,0,2.26,0
ORD004012,0,2,2.47,1
ORD004013,1,0,1.47,0
ORD004014,2,0,3.44,1
ORD004015,0,2,1.68,1
ORD004016,0,0,3.67,0
ORD004017,3,1,2.78,3
ORD004018,0,0,1.72,0
ORD004019,2,1,2.69,2
ORD004020,0,1,1.26,0
ORD004021,2,0,1.56,1
ORD004022,3,1,1.7,3
ORD004023,0,0,5.52,0
ORD004024,1,2,1.83,2
ORD004025,0,0,1.54,0
ORD004026,1,0,6.72,0
ORD004027,2,0,2.91,1
ORD004028,1,1,2.23,1
ORD004029,1,0,6.73,0
ORD004030,1,0,1.9,0
ORD004031,0,1,1.74,0
ORD004032,0,2,3.14,1
ORD004033,0,0,1.81,0
ORD004034,1,1,5.48,1
ORD004035,1,0,2.29,0
ORD004036,4,0,1.35,3
ORD004037,1,2,1.35,2
ORD004038,0,1,3.97,0
ORD004039,2,1,2.41,2
ORD004040,2,0,4.05,1
ORD004041,0,0,3.73,0
ORD004042,0,0,1.89,0
ORD004043,1,1,4.48,1
ORD004044,0,0,2.83,0
ORD004045,0,1,1.21,0
ORD004046,1,0,3.9,0
ORD004047,3,1,2.52,3
ORD004048,1,2,4.51,2
ORD004049,0,1,3.0,0
ORD004050,2,2,4.83,3
ORD004051,2,2,3.7,3
ORD004052,1,2,1.43,2
ORD004053,0,1,4.11,0
ORD004054,1,0,3.19,0
ORD004055,2,0,9.35,1
ORD004056,1,0,2.41,0
ORD004057,1,0,5.87,0
ORD004058,2,0,3.58,1
ORD004059,1,0,6.55,0
ORD004060,2,1,1.75,2
ORD004061,0,1,2.31,0
ORD004062,1,0,5.78,0
ORD004063,2,1,2.23,2
ORD004064,0,0,3.06,0
ORD004065,0,0,4.62,0
ORD004066,1,0,1.62,0
ORD004067,0,0,2.99,0
ORD004068,1,0,1.53,0
ORD004069,1,0,2.12,0
ORD004070,3,0,4.25,2
ORD004071,4,1,5.07,4
ORD004072,1,0,3.14,0
ORD004073,3,2,2.69,4
ORD004074,3,1,11.33,3
ORD004075,2,0,12.66,1
ORD004076,0,1,2.15,0
ORD004077,1,1,3.36,1
ORD004078,2,0,4.73,1
ORD004079,2,0,5.65,1
ORD004080,0,0,2.91,0
ORD004081,1,0,1.95,0
ORD004082,1,0,2.35,0
ORD004083,0,0,2.01,0
ORD004084,0,0,3.33,0
ORD004085,2,0,6.68,1
ORD004086,0,1,4.43,0
ORD004087,0,1,4.5,0
ORD004088,1,1,15.58,1
ORD004089,0,0,2.59,0
ORD004090,2,0,4.51,1
ORD004091,1,1,4.57,1
ORD004092,1,0,3.19,0
ORD004093,0,1,1.95,0
ORD004094,1,2,2.36,2
ORD004095,1,1,1.24,1
ORD004096,0,1,7.52,0
ORD004097,2,0,2.42,1
ORD004098,2,0,1.49,1
ORD004099,0,0,4.41,0
ORD004100,0,1,4.81,0
ORD004101,1,0,3.69,0
ORD004102,0,0,7.02,0
ORD004103,0,0,3.15,0
ORD004104,1,0,6.02,0
ORD004105,1,0,6.32,0
ORD004106,1,0,2.55,0
ORD004107,0,0,2.03,0
ORD004108,1,1,1.41,1
ORD004109,1,0,5.3,0
ORD004110,0,0,1.92,0
ORD004111,0,2,4.4,1
ORD004112,1,0,5.91,0
ORD004113,0,1,1.77,0
ORD004114,1,1,4.39,1
ORD004115,0,1,3.9,0
ORD004116,1,0,3.93,0
ORD004117,0,1,1.47,0
ORD004118,1,1,1.93,1
ORD004119,1,1,2.34,1
ORD004120,0,0,3.98,0
ORD004121,0,0,1.17,0
ORD004122,0,0,2.05,0
ORD004123,1,2,0.91,2
ORD004124,0,1,4.32,0
ORD004125,0,3,2.8,2
ORD004126,2,0,2.31,1
ORD004127,0,0,7.18,0
ORD004128,1,0,1.52,0
ORD004129,3,0,3.56,2
ORD004130,4,0,10.68,3
ORD004131,1,0,1.19,0
ORD004132,0,0,3.42,0
ORD004133,1,0,2.96,0
ORD004134,1,1,3.54,1
ORD004135,0,0,7.26,0
ORD004136,0,1,3.32,0
ORD004137,0,0,4.12,0
ORD004138,1,1,2.37,1
ORD004139,1,0,7.83,0
ORD004140,1,2,0.87,2
ORD004141,3,1,3.79,3
ORD004142,3,1,1.89,3
ORD004143,0,1,1.89,0
ORD004144,0,0,5.5,0
ORD004145,1,2,5.24,2
ORD004146,0,0,3.83,0
ORD004147,0,0,18.2,0
ORD004148,1,0,6.17,0
ORD004149,2,0,2.11,1
ORD004150,1,0,3.21,0
ORD004151,1,0,1.88,0
ORD004152,1,1,1.56,1
ORD004153,0,0,5.93,0
ORD004154,3,2,1.79,4
ORD004155,2,0,4.57,1
ORD004156,1,0,1.69,0
ORD004157,1,1,5.08,1
ORD004158,1,1,2.61,1
ORD004159,0,1,4.09,0
ORD004160,2,1,3.35,2
ORD004161,0,0,7.55,0
ORD004162,0,1,4.62,0
ORD004163,1,1,1.91,1
ORD004164,2,2,2.94,3
ORD004165,0,1,4.15,0
ORD004166,0,0,2.36,0
ORD004167,3,0,4.35,2
ORD004168,2,0,1.95,1
ORD004169,1,2,2.95,2
ORD004170,0,0,5.13,0
ORD004171,1,0,6.44,0
ORD004172,2,3,4.53,4
ORD004173,1,2,3.64,2
ORD004174,2,1,3.79,2
ORD004175,1,1,5.73,1
ORD004176,1,1,2.55,1
ORD004177,1,0,3.99,0
ORD004178,0,2,2.49,1
ORD004179,4,0,4.78,3
ORD004180,0,0,1.33,0
ORD004181,2,2,5.49,3
ORD004182,1,1,4.4,1
ORD004183,0,0,1.62,0
ORD004184,4,0,1.9,3
ORD004185,1,1,8.89,1
ORD004186,1,1,3.39,1
ORD004187,1,1,1.23,1
ORD004188,0,0,2.12,0
ORD004189,1,1,2.61,1
ORD004190,2,2,1.15,3
ORD004191,2,1,2.52,2
ORD004192,0,0,1.84,0
ORD004193,3,1,8.88,3
ORD004194,0,0,7.16,0
ORD004195,1,0,7.55,0
ORD004196,3,1,3.55,3
ORD004197,0,0,3.26,0
ORD004198,1,0,3.11,0
ORD004199,2,3,2.37,4
ORD004200,3,2,1.78,4
ORD004201,4,1,5.46,4
ORD004202,1,1,4.15,1
ORD004203,1,0,2.84,0
ORD004204,3,0,1.45,2
ORD004205,1,0,2.97,0
ORD004206,0,0,6.5,0
ORD004207,2,1,3.18,2
ORD004208,0,0,7.63,0
ORD004209,1,1,2.48,1
ORD004210,0,1,1.5,0
ORD004211,2,0,2.4,1
ORD004212,0,0,2.46,0
ORD004213,0,0,1.53,0
ORD004214,3,0,4.26,2
ORD004215,1,0,7.77,0
ORD004216,0,0,4.48,0
ORD004217,2,0,0.51,1
ORD004218,0,0,1.91,0
ORD004219,0,0,5.52,0
ORD004220,2,0,4.03,1
ORD004221,0,1,3.16,0
ORD004222,0,1,15.43,0
ORD004223,0,0,0.46,0
ORD004224,1,1,0.68,1
ORD004225,2,0,1.74,1
ORD004226,0,1,1.86,0
ORD004227,1,1,6.89,1
ORD004228,3,0,9.97,2
ORD004229,2,0,4.64,1
ORD004230,1,1,5.44,1
ORD004231,1,2,2.63,2
ORD004232,0,0,4.66,0
ORD004233,1,0,8.92,0
ORD004234,0,0,1.13,0
ORD004235,0,2,1.52,1
ORD004236,0,0,3.49,0
ORD004237,1,1,7.33,1
ORD004238,0,0,1.32,0
ORD004239,1,0,5.94,0
ORD004240,4,0,2.77,3
ORD004241,0,0,4.84,0
ORD004242,0,1,6.02,0
ORD004243,0,1,1.42,0
ORD004244,1,0,6.49,0
ORD004245,2,0,2.51,1
ORD004246,0,0,3.43,0
ORD004247,0,0,2.19,0
ORD004248,0,0,6.69,0
ORD004249,0,1,2.99,0
ORD004250,1,1,1.11,1
ORD004251,0,0,4.28,0
ORD004252,2,2,2.37,3
ORD004253,2,0,1.66,1
ORD004254,1,1,7.73,1
ORD004255,1,0,2.63,0
ORD004256,3,1,3.55,3
ORD004257,1,0,1.85,0
ORD004258,3,0,3.92,2
ORD004259,1,0,1.88,0
ORD004260,1,1,2.24,1
ORD004261,1,0,5.51,0
ORD004262,1,0,2.55,0
ORD004263,3,0,1.88,2
ORD004264,3,0,0.89,2
ORD004265,2,0,3.2,1
ORD004266,1,0,1.99,0
ORD004267,0,2,2.15,1
ORD004268,1,0,1.89,0
ORD004269,1,1,2.9,1
ORD004270,0,1,8.78,0
ORD004271,0,0,0.88,0
ORD004272,0,1,4.28,0
ORD004273,2,1,1.44,2
ORD004274,1,0,3.56,0
ORD004275,1,1,6.61,1
ORD004276,4,0,3.95,3
ORD004277,0,0,3.89,0
ORD004278,0,1,6.58,0
ORD004279,2,0,2.18,1
ORD004280,0,1,3.28,0
ORD004281,0,0,2.5,0
ORD004282,1,0,0.89,0
ORD004283,1,0,4.16,0
ORD004284,0,1,2.17,0
ORD004285,0,1,5.43,0
ORD004286,3,0,2.4,2
ORD004287,0,1,5.79,0
ORD004288,1,3,1.0,3
ORD004289,1,2,2.96,2
ORD004290,0,0,2.19,0
ORD004291,2,0,2.02,1
ORD004292,1,1,2.09,1
ORD004293,0,1,2.07,0
ORD004294,1,0,2.89,0
ORD004295,1,0,3.28,0
ORD004296,1,2,7.14,2
ORD004297,0,2,2.42,1
ORD004298,0,1,3.92,0
ORD004299,1,1,2.43,1
ORD004300,2,1,2.34,2
ORD004301,0,0,4.87,0
ORD004302,0,0,2.82,0
ORD004303,0,0,1.24,0
ORD004304,0,1,5.71,0
ORD004305,0,0,3.53,0
ORD004306,0,1,5.17,0
ORD004307,1,0,2.79,0
ORD004308,2,3,7.54,4
ORD004309,0,0,1.42,0
ORD004310,1,1,7.81,1
ORD004311,0,2,1.12,1
ORD004312,0,0,11.79,0
ORD004313,3,0,1.65,2
ORD004314,0,0,13.67,0
ORD004315,3,0,2.45,2
ORD004316,0,0,5.54,0
ORD004317,2,1,4.74,2
ORD004318,0,3,1.61,2
ORD004319,1,2,2.97,2
ORD004320,1,0,4.06,0
ORD004321,0,0,2.14,0
ORD004322,0,2,1.56,1
ORD004323,2,0,5.12,1
ORD004324,0,0,0.93,0
ORD004325,0,0,1.6,0
ORD004326,3,1,2.38,3
ORD004327,1,0,2.07,0
ORD004328,2,0,12.17,1
ORD004329,0,1,1.18,0
ORD004330,1,0,2.83,0
ORD004331,0,0,0.92,0
ORD004332,1,0,2.08,0
ORD004333,1,2,4.28,2
ORD004334,1,0,4.68,0
ORD004335,2,1,1.4,2
ORD004336,0,1,10.18,0
ORD004337,1,0,1.58,0
ORD004338,0,1,0.61,0
ORD004339,3,1,3.1,3
ORD004340,0,0,12.3,0
ORD004341,2,0,4.38,1
ORD004342,1,1,2.01,1
ORD004343,3,0,7.63,2
ORD004344,0,0,6.62,0
ORD004345,0,0,7.67,0
ORD004346,3,0,1.58,2
ORD004347,1,0,1.26,0
ORD004348,1,0,2.67,0
ORD004349,1,0,4.5,0
ORD004350,2,0,2.94,1
ORD004351,0,2,8.76,1
ORD004352,1,1,5.86,1
ORD004353,0,3,1.87,2
ORD004354,1,0,2.44,0
ORD004355,1,0,0.62,0
ORD004356,2,0,4.92,1
ORD004357,2,0,4.27,1
ORD004358,0,1,9.93,0
ORD004359,1,0,4.74,0
ORD004360,0,0,6.63,0
ORD004361,2,0,15.71,1
ORD004362,0,1,11.4,0
ORD004363,1,1,4.81,1
